,Job title,company,city,state,education level/skills required / responsibilities,longitude,latitude,url,job summary
1284,Call Center/Scheduler,HealthPoint CHC,Renton,WA,Candidates must have at least one (1) year experience in all aspects of four handed dentistry and have a current Washington State Registration....,47.48077,-122.21429,http://www.indeed.com/viewjob?jk=7e86d1a454d56bd9&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz10kinqVLVrX0z6SuPmKxFlAO4Kpldh8elkZnqZkFNW9WC6UfpmpcUWrj0-YUE1toyuptQI94s5DsPOzRyYMc52A&indpubnum=336274463762899&atk=1b2ne4g091a4g6rd,"Responsible for performing, telephonic patient appointment scheduling, patient pre-registration, confirming appointments, and computer data entry. Provides excellent customer service to patients and clinical staff.


Essential Duties and Responsibilities

Ensure patient needs and requests are handled efficiently by performing telephonic patient scheduling.
Schedule patient initial and follow up appointments ensuring efficient use of provider time and the appropriate care for patients according to HealthPoint procedures.
Perform patient pre-registration including accessing and updating patient information as indicated
Perform data entry and appointment confirmation.
Maintain schedule accuracy for maximum patient flow.
Follow established procedures for answering and screening incoming appointment-related telephone calls, scheduling interpreters, and directing calls to appropriate staff.
Maintain effective communication with back office staff and providers in all of the health centers as needed.
Education and/or Experience

Call Center Experience and Medical Terminology preferred
Technical college or certificate degree desirable; a minimum of two years medical scheduling experience; or equivalent combination of education and experience.
How to apply
Please send a cover letter and resume to: recruiting@healthpointchc.org


HealthPoint

Attn: Human Resources

955 Powell Ave SW

Renton, WA 98057


You may also submit resumes by fax to (425) 277-1566


For medical provider and locums opportunities, contact:

Deanna Ward

deward@healthpointchc.org

(425) 203-0415


For dental provider opportunities, contact:

Jakki Rucker

jrucker@healthpointchc.org

(425) 203-0417


$500.00 Sign-on Bonus for newly hired Dental Assistants!
Successful candidates will receive a $250.00 sign on bonus upon hire and $250.00 when they have successfully completed a 90 day evaluation period. Candidates must have at least one (1) year experience in all aspects of four handed dentistry and have a current Washington State Registration.


HealthPoint offers competitive compensation and benefits that includes medical, dental, life insurance, short-term and long-term disability, paid time off, paid holidays, 401(k) with match, and more."
1285,Practice Administrator,Great Expressions Dental Centers,Toledo,OH,We believe Great Expressions Dental Centers is the future of Dentistry and it is an exciting time to join our team and be part of the exciting growth....,41.662086,-83.55495,http://www.indeed.com/viewjob?jk=ca004e4ff5d7d46e&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz125J1oBswwLDttZSko_tXaVSPerr680Vc4Dvj5YTOvt7-RBWH210algGKJ858fjIimDBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ne4tveavb3aeh,"Healthcare Management Opportunity
"
1286,General Dentistry - Dental Hygienist,North American Dental Group,Perrysburg,OH,"General Dentistry opening in Perrysburg, Ohio. We are seeking a full-time Hygienist who is passionate about providing industry leading patient care and...",41.554947,-83.62637,http://www.indeed.com/viewjob?jk=9ecdd32fe9ae33f8&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz125J1oBswwLDttZSko_tXaVSPerr680Vc4Dvj5YTOvt7-RBWH210algGKJ858fjIimDBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ne4tveavb3aeh,"General Dentistry opening in Perrysburg, Ohio. We are seeking a full-time Hygienist who is passionate about providing industry leading patient care and education. As a growing organization, our commitment to the development of our teams provides opportunities for a rewarding career path. Essential Duties•Assist in the assessment and management of oral health for all patients•Perform clinical oral hygiene procedures per the treatment plan developed by the dentist including prophylaxis, debridement, scaling and root planing, and sealant and fluoride applications •Record patient-hygienist transactions as they occur to completely reflect the nature of the contact, the condition of the patient, and the care or treatment provided•Provide oral health education and counseling to patientsQualifications•Current state licensure in Dental Hygiene and certification from an accredited dental hygiene school •Knowledge of dental charting software and digital x-rays and able to learn new programs as necessary•Ability to work in a fast-paced environment possessing excellent interpersonal and organizational skills establishing positive relationships•Commitment to providing exceptional service, support, and education to patientsBenefits Include: •Professional work environment•Competitive salary•Options for health insurance •Free dental coverage•Vision Coverage•Short and Long term disability•Life insurance•Paid time off•Flexible spending account•401k"
1287,Dental Hygienist - Toledo Area,DentalOne Partners,Toledo,OH,Understand impact with dentistry) and document appropriately in patient’s chart. Practice to the standard of care of the State Board of Dentistry;...,41.662086,-83.55495,http://www.indeed.com/viewjob?jk=47be96d293fdeff4&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz125J1oBswwLDttZSko_tXaVSPerr680Vc4Dvj5YTOvt7-RBWH210algGKJ858fjIimDBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ne4tveavb3aeh,"The Dental Hygienist’s primary responsibility is to perform quality and efficient hygiene procedures while building and maintaining positive and professional relationships with patients. The Dental Hygienist is directly responsible for the patient’s excellent experience and for patient retention while in the hygiene department. The Dental Hygienist contributes to the overall financial success of the practice .


Dental Hygienist - Dental Hygienist - Dental Hygienist - Dental Hygienist


Dental Hygien - Dental Hygiene - Dental Hygiene - Dental Hygiene


RDH - RDH - RDH - RDH


Responsibilities:
Essential Functions:

Provide superior patient care and service; make the patient the # 1 priority; exhibit outstanding customer service and hospitality as well as chair side manner.
Practice Servant Leadership; lead by example; exercise good team work; have mutual respect for team; partner with team to create an exceptional experience for patient.
Practice to the standard of care of the State Board of Dentistry; follow rules and regulations of the Dental Practice Act of the applicable state.
Stay on schedule as much as possible to create “no patient wait time;” help manage patient flow; maintain time flexibility for patient; be present, engaged, ready to work at all assigned shift times.
Educate patient on oral hygiene/health/disease as well as procedures and services; establish/communicate continued care.
Follow DentalOne Partners’ Periodontal Protocol which is based on American Academy of Periodontology, ADA and ADHA guidelines.
Comply with state and federal laws for chart documentation; follow OSHA guidelines on PPE and use standard precautions.
Verify patient health history (review basic health status, medications; understand impact with dentistry) and document appropriately in patient’s chart.
Thoroughly and efficiently perform clinical hygiene functions including but not limited to exposing/processing/evaluating diagnostic X-rays, reviewing medical histories and recording blood pressure, adult/child prophylaxis, non-surgical periodontal therapy, associated adjunctive therapy and co-assessing treatments with doctor.
Complete periodontal charting per guidelines.
Manage financial responsibilities/Hygiene scorecard.
Maintain patient confidentiality through HIPAA compliance.
Accountability for successful performance of all job functions.
Perform the following duties as applicable by practice and/or state laws:
Place locally applied antimicrobials
Place sealants/perform polishing (certification necessary if required by state)
Use intraoral camera
Screen for Oral Cancer
Take and record patient’s blood pressure accurately
Offer fluoride treatment to all patients
Perform routine dental prophylaxis for periodontally healthy patients
Non-surgical periodontal therapy (scaling/root planing)
Administer local anesthesia (if allowed by state practice act AND hygienist is certified)
Monitor Nitrous Oxide (if certified by state practice act)
Take alginate impressions and fabricate whitening trays
Maintain accurate and legible notes in patient’s chart
Non Essential Functions:

Clean and prepare operatory per guidelines prior to patient appointment
Sterilize equipment and operatories per OSHA guidelines
Assist other team members, including front office responsibilities
Follow all OSHA and BBP (Blood borne Pathogen) federal guidelines

Qualifications:
Knowledge/Skills/Abilities:

Education/Certification:
High school diploma or equivalent
Dental Hygiene certification from accredited dental hygiene school; pass required regional or state licensing board examinations as applicable
Current hygiene license issued by state where employed
Certification for other duties as required by state practice act
Maintain annual OSHA, HIPAA and Infection Control training as required by law
Skills/Abilities:
Outstanding positive attitude and demeanor
Professionalism in all aspects of job
Good grooming and professional image
Superior team work skills; strong ability to work well with others
Excellent verbal and written communication skills
Strong multi-tasking and organizational skills
Good computer/dental software skills
Good manual dexterity
Ability to work well in a fast-paced environment
Work environment/Conditions:

Overtime required to perform job functions as approved by Office Leader
Travel as needed for training and to perform job functions
Safety procedures and personal protective equipment required including protection to minimize the risks from X-rays and bloodborne pathogens
Potential long hours standing on feet
Disclaimer: The above statements are intended to describe the general nature and level of the work being performed by people assigned to this work. This is not an exhaustive list of all duties and responsibilities. DentalOne Partners’ management reserves the right to amend and change responsibilities to meet business and organizational needs as necessary."
1288,General Dentist,DentalOne Partners,Toledo,OH,"Thoroughly and efficiently perform clinical dentistry functions:. We provide the managerial, the marketing, and the technical administrative expertise so you...",41.662086,-83.55495,http://www.indeed.com/viewjob?jk=5f4354c03b5778e2&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz125J1oBswwLDttZSko_tXaVSPerr680Vc4Dvj5YTOvt7-RBWH210algGKJ858fjIimDBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ne4tveavb3aeh,"When you join a DentalOne Partners supported practice, you have more time to focus on what really matters – providing your patients with the most advanced dental care available. We provide the managerial, the marketing, and the technical administrative expertise so you can do what you do best - practice dentistry. Best of all, our support delivers measurable results. In fact, many of the supported practices rank in the top 5% nationally. For almost three decades, we have been committed to helping Dentists operate their dental practices more efficiently and profitably, while offering patients dental care that is both state-of-the-art and affordable. Now we’re ready to work for you.


Purpose: To provide patients with quality comprehensive dental care and ensure superior patient satisfaction while maintaining successful working relationships with team members and financial success for the practice.


Qualifications:
Degree from accredited dental school Current dental license issued by state where practicing Excellent communication and interpersonal skills Team-building skills Ability to handle multiple tasks Ability to work well independently and with others in fast-paced environment
Disclaimer: The above statements are intended to describe the general nature and level of the work being performed by people assigned to this work. This is not an exhaustive list of all duties and responsibilities. The company’s management reserves the right to amend and change responsibilities to meet business and organizational needs as necessary.


Responsibilities:
Provide superior patient care and service: 
Treat patients in a professional and friendly manner Provide a clean and professional environment for all patients Effectively answer patient questions and address any concerns Thoroughly educate patients about their dental health and options for treatment. Effectively communicate with Dental Assistant and/or Hygienist regarding patient care and concerns Effectively handle, direct and/or resolve patient complaints in a timely manner Refer patients to an appropriate specialist within the market when appropriate. Provide each patient with a complete diagnosis and treatment plan which includes an explanation of services, fees and payment policy.
Thoroughly and efficiently perform clinical dentistry functions: 
Thoroughly diagnose patients’ dental needs and formulate individualized treatment plans Ensure thorough documentation of patient charts which includes medical history, existing conditions and previous dental work. Progress notes need to be complete, clear and comprehensive. Informed consent and patient vital signs documented when needed. At the minimum, the doctor is responsible for providing treatment at the standard of care for your area as defined by a group of “reasonable” peers. Provide treatment to manage and/or eliminate dental disease, restore tooth function and aesthetics, and prevent future disease and/or decay Meet or exceed quality standards established by the Professional Corporation Doctor is responsible to follow all rules and regulations of the state’s dental practice act and all state and federal agencies in accordance with the law.
Maximize human resources of practice by working with Office Leader to coach, counsel and provide consistent leadership: 
Ensure that all applicable policies and procedures are known and adhered to Participate in morning huddles, team and corporate events Regularly assess job performance and provide ongoing feedback and/or recognition Encourage and actively support staff members in their personal and professional growth and development Collaborate with the Office Leader to help set the tone and culture of the practice in accordance with policy Address and document performance issues in a timely and appropriate manner Resolve inter-practice conflicts in a professional, timely and appropriate manner Ensure safe working environment by following OSHA and Dental Practice Act guidelines
Ensure practice operates in an efficient and organized manner: 
Ensure safe working environment by adhering to all OSHA and Dental Practice Act guidelines Communicate with front desk staff regarding patient needs and scheduling time requirements Communicate schedule changes to Office Manager in a timely manner to ensure continuous patient care Work scheduled hours and provide appropriate schedule coverage when necessary Adhere to patient scheduling process Monitor and control practice expenses within budgeted amounts Actively coordinate and support marketing directives to increase practice revenues"
1289,Dentist *SIGN-ON Bonus,Elite Dental Partners,Toledo,OH,"Perform General dentistry services, including the diagnosis and treatment of diseases, injuries, and malformations of teeth, gums and related oral structures....",41.662086,-83.55495,http://www.indeed.com/viewjob?jk=e633341035f726f4&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz125J1oBswwLDttZSko_tXaVSPerr680Vc4Dvj5YTOvt7-RBWH210algGKJ858fjIimDBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ne4tveavb3aeh,"We assist dental practices that are facing non-clinical challenges by providing them with industry proven non-clinical business support services.
Business support services include payor relations, group supplies purchasing, capital equipment procurement, staffing management, finance, marketing, and information systems management.
We affiliate with dental practice owners looking to create value and improve quality of life in a practice transition through participation in a Professional Corporation network with economies of scale with a Dental Service Organization.
As part of an affiliated network of Elite Dental Partners, dental practice owners are able to take advantage of attractive economies of scale in a valuable, growing, and diversified Dental Service Organization, while maintaining autonomy over clinical care.
Our management team and board of directors consists of dentists and healthcare executives that collectively have >100 years of experience growing healthcare businesses and improving the lives of all involved.
Our team's experience includes owning and operating numerous dental practices in multiple states, management positions at leading dental service organizations, acquiring dental service organizations, and management and investing roles within small and large healthcare businesses.
We are looking for professional and business staff that are able to join a collaborative and motivated team that provides certain non-clinical support functions to an affiliated network of dentists. These professionals have critical roles in assisting with non-clinical services across a broad network of affiliated dental practices.

Responsibilities:
Perform General dentistry services, including the diagnosis and treatment of diseases, injuries, and malformations of teeth, gums and related oral structures.

Examine patients to determine the nature of the condition affecting the patient, utilizing x-rays, dental instruments and other diagnostic procedures.

Clean, fill, extract and replace teeth, using rotary and hand instruments, dental appliances, medications and surgical implements.

Provide preventive dental services and education in oral and dental hygiene.

Supervise office staff, including hygienists, dental assistants, receptionists and other office staff.

Coordinate laboratory services for the dental office.

Adheres to safety protocols and processes including but not limited to ensuring protective equipment is utilized and OSHA/Bloodborne pathogen requirements are followed.

Participate in morning meetings, chart reviews and routine office meetings.

All other duties and responsibilities allowed under applicable state laws and regulations.

Qualifications:
DDS or DMD degree, licensed in state in which practicing or have the ability to obtain licensure upon graduation."
1290,General Dentistry - Dentist,North American Dental Group,Toledo,OH,"General Dentistry opening in Toledo, Ohio. North American Dental Group and Professional Dental Alliance are seeking dentists who desire to provide superior care...",41.662086,-83.55495,http://www.indeed.com/viewjob?jk=ab81797da1a7e167&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz125J1oBswwLDttZSko_tXaVSPerr680Vc4Dvj5YTOvt7-RBWH210algGKJ858fjIimDBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ne4tveavb3aeh,"General Dentistry opening in Toledo, Ohio. North American Dental Group and Professional Dental Alliance are seeking dentists who desire to provide superior care to each patient we have the privilege of serving. Our focus is to deliver comprehensive and specialty care to all patients under one roof. Our organization is continuing to grow adding practices in existing and new markets providing enormous opportunities for affiliated providers.

We take great pride in our exceptional teams knowing it requires the highest level of talent and commitment for patients to experience the best clinical care and environment possible. Every member of our team takes an approach that is compassionate, ethical, and supportive to achieve our mission: \""Enthusiastic and Compassionate People Providing An Outstanding Experience To Every Patient Because We Care.\"" We have outstanding opportunities for providers in our offices in the Toledo, OH area.We also have opportunities for General Dentists and Specialists throughout Indiana, Michigan, Ohio, and Pennsylvania.We offer to our Providers: •Competitive and comprehensive compensation package with benefits including: Medical, Dental, Vision, Flexible Spending Account, Long/Short Term Disability, Employee Assistance Program (EAP), Malpractice Insurance, & 401(K) Plan•Opportunities for partnership•Sign on bonuses for select locations•Relocation assistance•Industry leading Continuing Education opportunities•Practices with state of the art technology and equipment•Comprehensive administrative support to allow our providers the clinical autonomy to treat patients•An amazing culture of trust, collaboration, and people-centric careThe primary focus of this position will be to: •Provide exceptional dental care •Educate patients regarding their comprehensive treatment options•Maintain an environment where patients are comfortable and understand their health is our top priority•Support the growth and development of our teams and practicesRequirements: •DDS or DMD from an accredited school•Dedication to integrity and achieving the highest standards of ethical patient careTo view all current openings and apply, please view the following link: [Click Job Title to Apply]To learn more about Provider Professional Opportunities and contact us directly, please view the following link: [Click Job Title to Apply]For more information contact: Deborah HammertCell Phone: [Click Job Title to Apply][Click Job Title to Apply][Click Job Title to Apply]An Equal Opportunity Employment Employer"
1291,General Dentistry - Dental Assistant,North American Dental Group,Perrysburg,OH,"General Dentistry opening in Perrysburg, Ohio. Our practice not only delivers the best clinical care for our patients, but we also provide the best environment....",41.554947,-83.62637,http://www.indeed.com/viewjob?jk=b696c3d173f74d38&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz125J1oBswwLDttZSko_tXaVSPerr680Vc4Dvj5YTOvt7-RBWH210algGKJ858fjIimDBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ne4tveavb3aeh,"General Dentistry opening in Perrysburg, Ohio. Our practice not only delivers the best clinical care for our patients, but we also provide the best environment. It is important for patients to know we care and will support them in getting healthy. We are currently hiring for a dental assistant that shares these goals and is compassionate in helping patients.

We offer a competitive compensation and benefits package, as well as a great culture to work in.Overview of the position•Assist Dentists chair-side during procedures including preparation and documentation•Educate patients on their treatment plans as well as maintaining their oral health•Expose and develop dental diagnostic radiographs•Ensure compliance with all regulations and safety requirements•Perform proper operation and maintenance of dental equipmentPosition requirements•Dental Assisting Certification or state required education•Radiography/X-RAY certification for respective state is required•Ability to work in a fast-paced environment possessing excellent interpersonal and organizational skills establishing positive relationships•Commitment to providing exceptional service, support, and education to patients"
1292,General Dentist,Dental Health Associates of Sylvania,Whitehouse,OH,"We provide services in all phases of dentistry including ortho, oral sedation, invisalign, implants and six month smiles....",41.51923,-83.80769,http://www.indeed.com/viewjob?jk=6e04dfa7fc65ec0c&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz125J1oBswwLDttZSko_tXaVSPerr680Vc4Dvj5YTOvt7-RBWH210algGKJ858fjIimDBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ne4tveavb3aeh,"Our established Dental Practice is looking for a General Dentist for our newest location. We have been in business for 35 years and our team now consists of two modern offices with cerec, CT, lasers and digital xrays. We are not a PPO practice and at present only work with Delta Premier. We provide services in all phases of dentistry including ortho, oral sedation, invisalign, implants and six month smiles. If you are looking for a High tech High touch office with an opportunity for growth and ownership we need to talk. We also provide all of the standard benefits including insurance, 401k and CE. This new location has been a dental office for over 44 years and is part of the future growth of our practice. Partnership is definitely on the table.Job Type: Full-timeJob Location:Whitehouse, OH 43571Required education:Doctorate"
1293,Dental Assistant,My Community Dental Centers,Monroe,MI,"Knowledge of Dentistry. A Dental Assistant performs a variety of dental assisting duties, within compliance of state regulations, to promote quality dental care...",41.906593,-83.46703,http://www.indeed.com/viewjob?jk=43a15164cb826696&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz125J1oBswwLDttZSko_tXaVSPerr680Vc4Dvj5YTOvt7-RBWH210algGKJ858fjIimDBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ne4tveavb3aeh,"Position Summary

A Dental Assistant performs a variety of dental assisting duties, within compliance of state regulations, to promote quality dental care for patients in a reduced stress, comfortable environment. A Dental Assistant assists the doctor, teaches patients how to care for their teeth, communicates effectively with patients, maintains equipment and inventory, and follows universal precautions and all OSHA and MIOSHA requirements to ensure a safe environment for patients and staff. As part of the overall clinic team the Dental Assistant will assist all other staff members as required and available with their duties.

Typical Duties and Responsibilities


Assist the doctor during treatment.
Prepare patients for treatment.
Take and develop x-rays.
Take diagnostic impressions.
Perform instrument sterilization and infection control.
Clean and stock operatory.
Control inventory of clinical supplies.
Fabricate provisional restorations.
Inventory control of laboratory cases.
Make clinical notes regarding patient treatment.
All other duties as assigned.

Knowledge, Skills, Abilities


Exceptional human relation skills.
Ability to maintain outgoing, friendly attitude with patients, staff, and doctor even under pressure.
Ability to work with interruptions and to manage multiple priorities.
Ability to meet deadlines.
Ability to work unsupervised.
Ability to handle conflicts and get along with people.
Knowledge of Dentistry.
Ability to maintain professional demeanor at all times.
Exceptional verbal and non-verbal communication skills.
Computer skills i.e. Microsoft Word, Excel, Outlook, Dentrix, and Internet.
Radiology licensure.
Experience with autoclave, suction, hand pieces, panorex, cephalometric, TMJ film, processor, plasma arc light, amalgamator, ultrasonic, vacuum form machine, air compressor, model trimmer, amalgam separator, vacuum pump, hydrim, statmatic. •High school graduate or equivalent.
Dental experience preferred.
CPR and first aid preferred.
X-ray certified preferred.

"
1294,Veterinary Technician,South Suburban Animal Hospital,Perrysburg,OH,"As a team member you would be responsible for client education, critical and general technician care, phlebotomy, catheter placement, digital radiology,...",41.54121,-83.59341,http://www.indeed.com/viewjob?jk=fe8348631038b4c0&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz125J1oBswwLDttZSko_tXaVSPerr680Vc4Dvj5YTOvt7-RBWH210algGKJ858fjIimDBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ne4tveavb3aeh,"South Suburban Animal Hospital is excited to announce a new opening for a full time Veterinary Technician to join our team.We recognize that our clients have many choices in veterinary care now days. Your mission will be to set the standard in pet care by delivering an outstanding client experience. We utilize our veterinary technicians to their fullest abilities. As a team member you would be responsible for client education, critical and general technician care, phlebotomy, catheter placement, digital radiology, anesthesia monitoring, surgical preparation and assisting, dentistry, and much more. In addition you will be required to display a positive attitude, be reliable and punctual, and exhibit a professional demeanor amongst clients and fellow team members. The position requires some nights, holidays, and weekend shifts.Our hospital is a full-service state of the art veterinary medical facility that has been serving Perrysburg and the surrounding communities since 1997. We are a busy 6 Doctor practice open 6 days a week for our clients’ convenience. We are dedicated to providing our patients with the highest level of veterinary medical care available.At South Suburban Animal Hospital our team members are our top priority! We offer a positive learning environment along with amazing salary and benefits.If you’re looking to join an amazing team and help set the areas standard for veterinary services please send your cover letter and resume, professional references, availability, and salary requirements when responding to this ad.The correct candidate will be a devoted team member with an attention to detail, positive attitude, the ability to lift 40lbs, excellent communication skills and a strong work ethic.Must have a minimum of one year of experience as a veterinary technician or be a recent graduate of a veterinary sciences accredited program. Please note this position requires a flexible schedule, and the ability to work some holiday, night, and weekend shifts.We offer competitive compensation along with a comprehensive benefits package, including medical/dental/vision and paid time off, 401(k), personal pet care discounts, continuing education, and much more!Job Type: Full-time"
1295,Dental Assistant (General Dentistry Practice),Aspen Dental,Toledo,OH,"Dental Assistant Toledo , OH As a Dental Assistant with an Aspen Dental-branded practice, you’ll have the support you need to reach your career goals. From",41.694584,-83.64566,http://www.indeed.com/viewjob?jk=f748c4a59d77a256&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz125J1oBswwLDttZSko_tXaVSPerr680Vc4Dvj5YTOvt7-RBWH210algGKJ858fjIimDBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ne4tveavb3aeh,"Dental Assistant
"
1296,Dental Assistant (General Dentistry Practice),Aspen Dental,Monroe,MI,"Job Overview As a Dental Assistant at an Aspen Dental-branded practice in Monroe, Michigan, you are not only making a statement that you are committed to",41.946075,-83.40233,http://www.indeed.com/viewjob?jk=d8ecc07524993d1a&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz125J1oBswwLDttZSko_tXaVSPerr680Vc4Dvj5YTOvt7-RBWH210algGKJ858fjIimDBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ne4tveavb3aeh,"Job Overview
As a Dental Assistant at an Aspen Dental-branded practice in Monroe, Michigan, you are not only making a statement that you are committed to providing quality dental care, but you are also becoming a part of a collaborative network of dental professionals. Dental Assistants who join an Aspen practice work for a licensed dentist assisting the clinical needs of your practice’s patients and doctors. Not only can you maximize your career potential, but you can make a difference in the lives of patients.


Benefits
In addition to the competitive income, you’ll also receive a Premium Benefits Package, including comprehensive medical, dental, disability and life insurance coverage, 401(k), flexible spending and special discounts with retail partners.


Responsibilities
Assisting the dentist during a variety of treatment procedures

Set up and break down operatory post treatment

Take dental radiographs (x-rays)

Manage infection control – prepare and sterilize instruments and equipment

Provide patients with instructions for oral care following all dental treatment procedures

Educate patients on appropriate oral hygiene strategies to maintain oral health

Perform various office tasks as necessary

Education and Experience
Dental Assistant Certificate where state regulations specify

High School Diploma or equivalent

About
Aspen Dental Practices and Aspen Dental Management Inc (ADMI)


Aspen Dental practices are bringing affordable, quality care to communities that need it. You’re getting a great opportunity to make a difference in patients’ lives while enjoying a career with better support, more income and faster growth.


Just like any other traditional practice, all Aspen Dental practices are privately owned and operated by dentists. Aspen Dental Management Inc (ADMI) provides non-clinical support services, so you can focus on what’s important -- patient care."
1297,Credentialed Veterinary Technician,"VCA Antech, Inc.",Toledo,OH,"Venipuncture, catheter placement, radiology, anesthesia monitoring, physical examinations and patient assessment, surgical preparation and assisting, dentistry,...",41.662086,-83.55495,http://www.indeed.com/viewjob?jk=5a3a81c6ae413c55&qd=1vHU8bY0zJlP3i697aWcB_o045uyua1kbM6jrjWJz125J1oBswwLDttZSko_tXaVSPerr680Vc4Dvj5YTOvt7-RBWH210algGKJ858fjIimDBfhE8IgzO_q_LQgY-_NZ&indpubnum=336274463762899&atk=1b2ne4tveavb3aeh,"VCA Holly Farms Animal Hospital is seeking a Credentialed Veterinary Technician to join our small, 2-doctor animal practice in Toledo, Ohio.

We’re looking for a believer in the possibilities of high-quality veterinary medicine and patient care—with the experience and technical know-how to make them happen….a devoted team player who thrives in a collaborative environment, and is invested in their colleagues’ success….someone who takes enormous pride in their ability to listen and speak to clients like a trusted friend….a service-minded professional who is energized by the gratitude of others and in the satisfaction of a job done right. If this describes you, then we want you on our team!

Why We Need You

We recognize that our clients have many choices in veterinary care, including the choice to skip it altogether. Your mission will be to win the confidence of every pet parent—by delivering an outstanding client experience—so they will partner with us for the lifelong care of their companion animals. And to never take their patronage for granted.

You’ve worked hard for your credentialing and we want you to use the knowledge that you’ve invested your time and talent in. The skills that you will be utilizing include, but are not limited to: venipuncture, catheter placement, radiology, anesthesia monitoring, physical examinations and patient assessment, surgical preparation and assisting, dentistry, laboratory work, pharmacy, patient recovery, and compassionate care for our hospitalized patients.

Your teaching and marketing skills will also come into play, as you educate clients on the value of advanced veterinary care. You will be in a unique position to coach them on keeping their pets healthy, as well as validating any concerns they may have in collaborating with the doctor. Making a positive impact on both the patient’s life and the client’s is a privilege that you will share in.

Perhaps the greatest asset you will bring is your emotional intelligence. As you know, the hospitalization of a beloved pet can be a stressful situation for everyone involved. At times, your ability to maintain a cool head and treat clients according to the Golden Rule will be tested. But we have faith in your professionalism and know that you won’t let us, your patients—or yourself—down!

Why You Should Consider Us

As a member of the VCA family, your passion for medicine and compassion for pets and people is matched with a commitment to your professional growth. You will enjoy exposure to a diverse and stimulating caseload, employ the most advanced imaging and monitoring tools, and tap into the expertise of more than 3,000 doctors, including 360+ boarded specialists. You will sharpen your skills—and even learn some new techniques—and explore career options that only VCA can offer, such as continuing education, transfer, specialization, and leadership opportunities.

We offer competitive compensation along with a comprehensive benefits package, including, medical/dental/vision and paid vacation, 401(k), generous personal pet care discounts, continuing education reimbursement, and more!

Please note that this position requires a flexible schedule and the ability to work evenings, weekends, and some holidays.

If interested in this opportunity, please click the “Apply” link below.

If you think this would be an ideal opportunity for someone you know, click “Share.”

Required Skills

Required Experience"
